0.42,-0.07,1.44,0.35,-0.15,1.18,0.54,-0.1,1.05,0.74,-0.16,0.78,1,0.82,-0.08,0.77,1,0.74,0.01,0.78,1,0.61,0.1,0.78,0,0.77,0.17,0.77,0
0.47,-0.07,1.42,0.47,-0.14,1.17,0.51,-0.13,1.02,0.72,-0.17,0.78,1,0.82,-0.08,0.77,1,0.73,0.01,0.78,1,0.63,0.1,0.78,0,0.77,0.17,0.77,0
0.5,-0.09,1.41,0.48,-0.14,1.12,0.65,-0.13,0.87,0.74,-0.16,0.82,1,0.82,-0.08,0.77,1,0.73,0.01,0.78,1,0.63,0.1,0.78,0,0.76,0.18,0.77,0
0.36,-0.1,1.45,0.41,-0.18,1.15,0.48,-0.15,0.99,0.72,-0.17,1.06,1,0.83,-0.15,0.93,1,0.63,0.01,0.76,1,0.76,0.09,0.79,0,0.47,0.22,0.74,0
0.47,-0.09,1.42,0.61,-0.16,1.16,0.5,-0.16,1.11,0.7,-0.11,1.13,1,0.82,-0.08,0.77,1,0.73,0.01,0.78,1,0.62,0.1,0.78,0,0.78,0.17,0.77,0
0.46,-0.09,1.42,0.32,-0.18,1.16,0.41,-0.13,1.17,0.77,-0.07,1.23,1,0.83,-0.08,0.77,1,0.73,0.01,0.77,1,0.62,0.1,0.78,0,0.77,0.17,0.77,0
0.46,-0.08,1.43,0.32,-0.18,1.17,0.42,-0.13,1.17,0.77,-0.1,1.21,1,0.82,-0.08,0.77,1,0.74,0.01,0.77,1,0.62,0.1,0.78,0,0.77,0.17,0.77,0
0.47,-0.08,1.43,0.33,-0.17,1.15,0.5,-0.13,1.18,0.82,-0.08,0.77,1,0.75,-0.12,1.24,1,0.73,0.01,0.78,1,0.62,0.1,0.78,0,0.77,0.17,0.77,0
0.47,-0.08,1.43,0.34,-0.18,1.15,0.46,-0.12,1.18,0.76,-0.09,1.27,1,0.83,-0.08,0.77,1,0.73,0.01,0.78,1,0.62,0.1,0.78,0,0.76,0.18,0.77,0
0.47,-0.08,1.43,0.32,-0.17,1.16,0.46,-0.12,1.19,0.77,-0.08,1.26,1,0.83,-0.08,0.77,1,0.73,0.01,0.78,1,0.62,0.1,0.78,0,0.77,0.17,0.77,0
0.47,-0.08,1.43,0.33,-0.17,1.16,0.48,-0.12,1.19,0.7,-0.07,1.26,1,0.83,-0.08,0.77,1,0.74,0.01,0.78,1,0.62,0.1,0.78,0,0.78,0.17,0.77,0
0.47,-0.07,1.43,0.32,-0.17,1.16,0.52,-0.1,1.19,0.73,-0.03,1.26,1,0.83,-0.08,0.77,1,0.73,0.01,0.78,1,0.62,0.1,0.78,0,0.77,0.17,0.77,0
