0.47,-0.13,1.44,0.38,-0.21,1.19,0.62,-0.17,1,0.78,-0.16,0.77,0,0.65,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.49,-0.13,1.43,0.42,-0.21,1.17,0.6,-0.2,0.98,0.77,-0.16,0.77,0,0.66,-0.07,0.78,1,0.83,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.51,-0.14,1.41,0.5,-0.21,1.14,0.63,-0.18,0.95,0.78,-0.16,0.77,0,0.66,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.49,-0.15,1.41,0.48,-0.19,1.12,0.77,-0.14,0.88,0.75,-0.18,0.94,0,0.66,-0.07,0.78,1,0.84,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.37,-0.15,1.46,0.45,-0.21,1.17,0.49,-0.19,1.1,0.74,-0.14,1.13,0,0.83,-0.06,0.8,1,0.74,0.02,0.76,0,0.85,0.09,0.79,1,0.5,0.23,0.73,1
0.48,-0.14,1.43,0.65,-0.19,1.16,0.69,-0.19,1.11,0.74,-0.14,1.13,0,0.67,-0.07,0.78,1,0.84,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.48,-0.13,1.43,0.72,-0.19,1.14,0.67,-0.18,1.11,0.74,-0.14,1.14,0,0.66,-0.07,0.78,1,0.84,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.48,-0.14,1.43,0.68,-0.19,1.15,0.7,-0.16,1.1,0.75,-0.13,1.14,0,0.66,-0.07,0.78,1,0.83,0.02,0.77,0,0.75,0.1,0.77,1,0.84,0.18,0.77,1
0.47,-0.14,1.43,0.69,-0.18,1.15,0.59,-0.19,1.12,0.73,-0.14,1.15,0,0.67,-0.07,0.78,1,0.84,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.48,-0.14,1.42,0.62,-0.18,1.12,0.66,-0.18,1.12,0.75,-0.14,1.15,0,0.67,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.14,1.43,0.71,-0.18,1.15,0.65,-0.19,1.11,0.74,-0.14,1.16,0,0.67,-0.07,0.78,1,0.83,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.14,1.43,0.61,-0.19,1.16,0.66,-0.17,1.11,0.73,-0.14,1.13,0,0.66,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.55,-0.12,1.41,0.73,-0.04,1.13,0.5,-0.08,1.12,0.35,0.43,1.09,0,0.65,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.54,-0.05,1.43,0.48,0.12,1.19,0.49,0.41,1.09,0.45,0.53,1.03,0,0.65,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.52,-0.02,1.44,0.47,0.13,1.19,0.46,0.13,1.15,-1,-1,-1,-1,0.66,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.48,-0.1,1.43,0.42,-0.21,1.17,0.49,-0.03,1.08,-1,-1,-1,-1,0.67,-0.07,0.78,1,0.83,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.5,-0.12,1.41,0.49,-0.19,1.12,0.57,-0.12,0.9,-1,-1,-1,-1,0.66,-0.07,0.78,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.47,-0.12,1.43,0.44,-0.2,1.13,0.48,-0.12,0.92,-1,-1,-1,-1,0.68,-0.07,1.09,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.47,-0.12,1.43,0.35,-0.23,1.19,0.38,-0.15,1.15,-1,-1,-1,-1,0.71,-0.07,1.2,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.45,-0.13,1.43,0.31,-0.23,1.17,0.46,-0.13,1.2,-1,-1,-1,-1,0.73,-0.06,1.22,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.46,-0.12,1.43,0.35,-0.22,1.17,0.47,-0.13,1.19,-1,-1,-1,-1,0.71,-0.06,1.23,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.12,1.42,0.35,-0.22,1.17,0.42,-0.15,1.18,-1,-1,-1,-1,0.72,-0.08,1.27,1,0.84,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.12,1.43,0.35,-0.22,1.17,0.45,-0.15,1.19,-1,-1,-1,-1,0.73,-0.08,1.26,1,0.84,0.02,0.77,0,0.75,0.1,0.77,1,0.84,0.18,0.77,1
0.48,-0.12,1.42,0.35,-0.22,1.17,0.49,-0.14,1.19,-1,-1,-1,-1,0.73,-0.09,1.23,1,0.84,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.46,-0.12,1.43,0.35,-0.22,1.17,0.44,-0.15,1.19,-1,-1,-1,-1,0.73,-0.09,1.24,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.12,1.42,0.34,-0.22,1.16,0.45,-0.14,1.18,-1,-1,-1,-1,0.73,-0.08,1.26,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.12,1.43,0.35,-0.22,1.17,0.51,-0.13,1.2,-1,-1,-1,-1,0.7,-0.06,1.26,1,0.84,0.02,0.77,0,0.74,0.1,0.77,1,0.84,0.18,0.77,1
0.47,-0.12,1.42,0.47,-0.2,1.15,0.37,-0.13,1.22,-1,-1,-1,-1,0.7,-0.07,1.12,1,0.83,0.02,0.77,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.48,-0.14,1.41,0.5,-0.31,1.16,0.54,-0.43,0.9,-1,-1,-1,-1,0.66,-0.51,0.82,1,0.83,0.02,0.77,0,0.75,0.1,0.78,1,0.85,0.18,0.77,1
0.53,-0.19,1.39,0.52,-0.33,1.13,0.57,-0.46,0.87,-1,-1,-1,-1,0.66,-0.54,0.79,1,0.83,0.02,0.77,0,0.75,0.1,0.77,1,0.84,0.18,0.77,1
0.52,-0.17,1.41,0.51,-0.19,1.09,0.76,-0.11,0.98,-1,-1,-1,-1,0.67,-0.54,0.78,1,0.83,0.02,0.77,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.59,-0.09,1.4,0.61,-0.11,1.11,0.71,-0.02,0.89,-1,-1,-1,-1,0.66,-0.54,0.78,1,0.84,0.02,0.77,0,0.75,0.1,0.78,1,0.84,0.18,0.77,1
0.53,-0.08,1.42,0.55,-0.13,1.12,0.51,-0.02,0.92,-1,-1,-1,-1,0.66,-0.54,0.78,1,0.77,-0.02,1.05,0,0.74,0.1,0.77,1,0.86,0.17,0.77,1
0.49,-0.1,1.43,0.36,-0.23,1.19,0.47,-0.12,1.16,-1,-1,-1,-1,0.66,-0.54,0.78,1,0.73,-0.04,1.21,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
0.49,-0.12,1.43,0.33,-0.24,1.18,0.51,-0.12,1.21,-1,-1,-1,-1,0.66,-0.54,0.78,1,0.73,-0.04,1.24,0,0.75,0.1,0.77,1,0.85,0.18,0.77,1
0.47,-0.12,1.43,0.35,-0.24,1.18,0.48,-0.12,1.21,-1,-1,-1,-1,0.66,-0.54,0.78,1,0.73,-0.03,1.24,0,0.74,0.1,0.77,1,0.85,0.18,0.77,1
