0.44,-0.1,1.43,0.34,-0.19,1.17,0.56,-0.13,0.97,0.82,-0.16,0.77,1,0.7,-0.08,0.78,0,0.75,0,0.77,1,0.66,0.1,0.77,1,0.82,0.17,0.77,1
0.49,-0.11,1.41,0.53,-0.18,1.14,0.66,-0.14,0.96,0.82,-0.16,0.77,1,0.7,-0.09,0.78,0,0.75,0,0.77,1,0.67,0.1,0.77,1,0.82,0.17,0.77,1
0.51,-0.11,1.41,0.53,-0.15,1.12,0.77,-0.14,0.87,0.82,-0.16,0.85,1,0.69,-0.08,0.78,0,0.76,0,0.77,1,0.67,0.1,0.77,1,0.82,0.17,0.77,1
0.46,-0.12,1.42,0.36,-0.22,1.16,0.49,-0.16,1.04,0.73,-0.08,1.14,1,0.69,-0.08,0.78,0,0.77,0,0.78,1,0.66,0.1,0.77,1,0.82,0.17,0.77,1
0.46,-0.12,1.42,0.36,-0.22,1.17,0.42,-0.13,1.18,0.71,-0.06,1.22,1,0.7,-0.08,0.78,0,0.75,0,0.77,1,0.67,0.1,0.77,1,0.83,0.17,0.77,1
0.45,-0.12,1.42,0.35,-0.23,1.17,0.42,-0.11,1.17,0.71,-0.06,1.22,1,0.7,-0.08,0.78,0,0.76,0,0.78,1,0.67,0.1,0.77,1,0.82,0.17,0.77,1
0.45,-0.12,1.42,0.31,-0.22,1.16,0.46,-0.12,1.17,0.71,-0.04,1.23,1,0.71,-0.08,0.78,0,0.77,0,0.78,1,0.67,0.1,0.77,1,0.83,0.17,0.77,1
0.46,-0.12,1.42,0.31,-0.22,1.16,0.47,-0.12,1.17,0.69,-0.05,1.27,1,0.7,-0.09,0.78,0,0.76,0,0.78,1,0.67,0.1,0.77,1,0.82,0.17,0.77,1
0.47,-0.12,1.42,0.31,-0.22,1.16,0.45,-0.12,1.17,0.7,-0.05,1.26,1,0.71,-0.08,0.78,0,0.77,0,0.78,1,0.67,0.1,0.77,1,0.83,0.17,0.77,1
0.46,-0.12,1.42,0.31,-0.22,1.16,0.49,-0.11,1.18,0.67,-0.03,1.26,1,0.7,-0.08,0.78,0,0.76,0,0.77,1,0.67,0.1,0.77,1,0.83,0.17,0.77,1
0.45,-0.12,1.42,0.28,-0.23,1.16,0.48,-0.11,1.18,0.68,-0.04,1.24,1,0.7,-0.08,0.78,0,0.76,0,0.77,1,0.66,0.1,0.77,1,0.83,0.17,0.77,1
0.47,-0.12,1.42,0.33,-0.22,1.16,0.49,-0.1,1.18,0.69,-0.01,1.26,1,0.7,-0.08,0.78,0,0.76,0,0.77,1,0.67,0.1,0.77,1,0.82,0.17,0.77,1
0.47,-0.12,1.42,0.41,-0.21,1.15,0.41,-0.11,1.16,0.68,-0.12,0.96,1,0.7,-0.08,0.78,0,0.76,0,0.77,1,0.66,0.1,0.77,1,0.83,0.17,0.77,1
0.49,-0.14,1.4,0.51,-0.32,1.14,0.65,-0.43,0.91,0.65,-0.58,0.85,1,0.71,-0.08,0.78,0,0.76,0,0.78,1,0.67,0.1,0.77,1,0.83,0.17,0.77,1
0.51,-0.21,1.38,0.51,-0.34,1.12,0.65,-0.46,0.88,0.65,-0.58,0.78,1,0.7,-0.08,0.78,0,0.75,0,0.77,1,0.68,0.1,0.78,1,0.83,0.17,0.77,1
0.48,-0.17,1.4,0.45,-0.28,1.13,0.51,-0.37,0.9,0.65,-0.58,0.78,1,0.71,-0.08,0.78,0,0.76,0,0.77,1,0.67,0.1,0.77,1,0.83,0.17,0.77,1
0.5,-0.12,1.41,0.43,-0.2,1.12,0.5,-0.1,0.92,0.65,-0.58,0.78,1,0.7,-0.09,0.78,0,0.75,0,0.77,1,0.65,0.1,0.77,1,0.83,0.17,0.77,1
