0.43,-0.14,1.43,0.32,-0.22,1.17,0.52,-0.16,0.97,0.74,-0.16,0.78,0,0.75,-0.07,0.77,0,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.75,0.18,0.78,0
0.49,-0.14,1.41,0.52,-0.19,1.12,0.64,-0.17,0.92,0.74,-0.16,0.78,0,0.76,-0.07,0.77,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.75,0.18,0.78,0
0.49,-0.15,1.41,0.47,-0.18,1.13,0.58,-0.16,0.87,0.74,-0.17,0.85,0,0.77,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.46,-0.15,1.42,0.69,-0.2,1.12,0.52,-0.17,1.05,0.73,-0.09,1.12,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.44,-0.15,1.43,0.63,-0.2,1.14,0.63,-0.18,1.13,0.73,-0.11,1.15,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.44,-0.14,1.43,0.37,-0.22,1.18,0.44,-0.18,1.15,0.7,-0.11,1.17,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.66,0.1,0.77,1,0.76,0.18,0.78,0
0.45,-0.14,1.42,0.28,-0.23,1.17,0.56,-0.17,1.15,0.72,-0.12,1.21,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.14,1.43,0.38,-0.22,1.18,0.39,-0.18,1.16,0.71,-0.11,1.21,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.14,1.43,0.34,-0.22,1.15,0.46,-0.16,1.16,0.72,-0.09,1.2,0,0.76,-0.07,0.77,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.13,1.43,0.3,-0.22,1.16,0.5,-0.16,1.16,0.71,-0.09,1.19,0,0.76,-0.07,0.77,0,0.86,0.01,0.77,0,0.67,0.1,0.77,1,0.76,0.18,0.78,0
0.44,-0.13,1.43,0.31,-0.22,1.17,0.46,-0.17,1.15,0.71,-0.08,1.21,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.75,0.18,0.78,0
0.44,-0.14,1.43,0.36,-0.22,1.17,0.49,-0.17,1.15,0.72,-0.11,1.2,0,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.77,1,0.76,0.18,0.78,0
0.45,-0.14,1.43,0.34,-0.22,1.18,0.45,-0.17,1.16,0.73,-0.12,1.2,0,0.75,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.46,-0.14,1.42,0.31,-0.22,1.17,0.41,-0.16,1.16,0.7,-0.12,1.2,0,0.75,-0.07,0.77,0,0.86,0.01,0.77,0,0.66,0.1,0.77,1,0.76,0.18,0.78,0
0.46,-0.13,1.42,0.34,-0.22,1.17,0.42,-0.17,1.16,0.68,-0.11,1.22,0,0.75,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.75,0.18,0.78,0
0.53,-0.12,1.41,0.61,0.04,1.17,0.51,0.01,1.13,0.46,0.55,1.08,0,0.76,-0.07,0.77,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.55,-0.05,1.42,0.57,0.12,1.18,0.51,0.29,1.13,-1,-1,-1,-1,0.75,-0.07,0.77,0,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.47,-0.06,1.44,0.45,-0.1,1.16,0.38,0.19,1.1,-1,-1,-1,-1,0.76,-0.07,0.77,0,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.47,-0.11,1.42,0.42,-0.19,1.16,0.56,-0.12,1.02,-1,-1,-1,-1,0.75,-0.07,0.77,0,0.85,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.51,-0.13,1.41,0.54,-0.16,1.11,0.65,-0.1,0.9,-1,-1,-1,-1,0.77,-0.07,0.77,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.75,0.18,0.78,0
0.48,-0.13,1.42,0.49,-0.16,1.11,0.49,-0.1,0.89,-1,-1,-1,-1,0.75,-0.08,1,0,0.86,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.47,-0.13,1.42,0.58,-0.19,1.15,0.5,-0.16,1.1,-1,-1,-1,-1,0.73,-0.1,1.16,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.48,-0.12,1.42,0.4,-0.21,1.17,0.63,-0.15,1.11,-1,-1,-1,-1,0.73,-0.09,1.15,0,0.86,0.01,0.77,0,0.67,0.1,0.77,1,0.75,0.18,0.78,0
0.47,-0.12,1.42,0.38,-0.21,1.17,0.55,-0.13,1.13,-1,-1,-1,-1,0.74,-0.06,1.13,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.47,-0.12,1.42,0.36,-0.21,1.16,0.42,-0.13,1.16,-1,-1,-1,-1,0.73,-0.06,1.17,0,0.86,0.01,0.77,0,0.67,0.1,0.77,1,0.76,0.18,0.78,0
0.47,-0.12,1.42,0.36,-0.21,1.16,0.49,-0.12,1.16,-1,-1,-1,-1,0.73,-0.05,1.2,0,0.86,0.01,0.77,0,0.67,0.1,0.77,1,0.76,0.18,0.78,0
0.46,-0.12,1.42,0.36,-0.21,1.16,0.54,-0.11,1.16,-1,-1,-1,-1,0.76,-0.03,1.21,0,0.86,0.01,0.77,0,0.68,0.1,0.78,1,0.75,0.18,0.78,0
0.45,-0.13,1.42,0.37,-0.21,1.15,0.45,-0.13,1.16,-1,-1,-1,-1,0.75,-0.03,1.2,0,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.12,1.42,0.36,-0.21,1.15,0.47,-0.11,1.16,-1,-1,-1,-1,0.74,-0.03,1.2,0,0.86,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.46,-0.12,1.42,0.4,-0.21,1.15,0.46,-0.13,1.15,-1,-1,-1,-1,0.71,0.08,1.21,0,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.51,-0.09,1.43,0.45,-0.12,1.16,0.26,0.19,1.12,-1,-1,-1,-1,0.45,0.55,1.06,0,0.86,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.53,-0.04,1.42,0.54,0.13,1.18,0.32,0.25,1.12,-1,-1,-1,-1,-1,-1,-1,-1,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.46,-0.07,1.44,0.48,-0.13,1.15,0.4,0.16,1.09,-1,-1,-1,-1,-1,-1,-1,-1,0.86,0.01,0.77,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.48,-0.12,1.41,0.44,-0.21,1.16,0.59,-0.1,1.07,-1,-1,-1,-1,-1,-1,-1,-1,0.85,0.01,0.77,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.6,-0.11,1.39,0.59,-0.12,1.11,0.74,-0.03,0.91,-1,-1,-1,-1,-1,-1,-1,-1,0.86,0.01,0.77,0,0.67,0.1,0.77,1,0.76,0.18,0.78,0
0.54,-0.09,1.41,0.52,-0.1,1.11,0.83,-0.01,0.88,-1,-1,-1,-1,-1,-1,-1,-1,0.8,-0.01,0.87,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.48,-0.12,1.42,0.43,-0.2,1.15,0.46,-0.1,1.04,-1,-1,-1,-1,-1,-1,-1,-1,0.72,-0.04,1.14,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.46,-0.14,1.42,0.4,-0.23,1.16,0.45,-0.15,1.14,-1,-1,-1,-1,-1,-1,-1,-1,0.72,-0.06,1.16,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.14,1.42,0.34,-0.24,1.16,0.39,-0.16,1.15,-1,-1,-1,-1,-1,-1,-1,-1,0.73,-0.06,1.18,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.14,1.42,0.36,-0.23,1.15,0.45,-0.15,1.18,-1,-1,-1,-1,-1,-1,-1,-1,0.72,-0.07,1.21,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.46,-0.14,1.42,0.36,-0.23,1.15,0.46,-0.14,1.18,-1,-1,-1,-1,-1,-1,-1,-1,0.7,-0.07,1.21,0,0.66,0.1,0.77,1,0.76,0.18,0.78,0
0.46,-0.14,1.42,0.36,-0.23,1.15,0.51,-0.14,1.17,-1,-1,-1,-1,-1,-1,-1,-1,0.72,-0.06,1.22,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.45,-0.14,1.42,0.35,-0.23,1.15,0.47,-0.13,1.16,-1,-1,-1,-1,-1,-1,-1,-1,0.72,-0.05,1.21,0,0.68,0.1,0.78,1,0.76,0.18,0.78,0
0.47,-0.14,1.42,0.36,-0.23,1.15,0.48,-0.14,1.16,-1,-1,-1,-1,-1,-1,-1,-1,0.7,-0.06,1.23,0,0.67,0.1,0.78,1,0.75,0.18,0.78,0
0.47,-0.14,1.42,0.43,-0.23,1.15,0.51,-0.13,1.15,-1,-1,-1,-1,-1,-1,-1,-1,0.66,0.09,1.14,0,0.68,0.1,0.78,1,0.75,0.18,0.78,0
0.52,-0.11,1.43,0.48,-0.1,1.15,0.4,0.47,1.12,-1,-1,-1,-1,-1,-1,-1,-1,0.46,0.57,1.05,0,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.54,-0.05,1.42,0.51,0.16,1.23,0.34,0.45,1.11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.67,0.1,0.78,1,0.76,0.18,0.78,0
0.49,-0.06,1.44,0.47,0.07,1.19,0.63,0.1,1.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.66,0.1,0.77,1,0.76,0.18,0.78,0
0.43,-0.13,1.44,0.4,-0.24,1.17,0.5,-0.09,1.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.66,0.1,0.78,1,0.76,0.18,0.78,0
0.47,-0.12,1.41,0.33,-0.21,1.15,0.48,-0.08,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.66,0.1,0.77,1,0.75,0.18,0.78,0
0.49,-0.09,1.41,0.52,-0.1,1.11,0.61,0.02,0.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.67,0.09,0.82,1,0.76,0.18,0.78,0
0.44,-0.11,1.42,0.33,-0.23,1.16,0.48,-0.07,1.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.67,-0.01,1.19,1,0.76,0.18,0.78,0
