0.42,-0.15,1.45,0.3,-0.23,1.2,0.51,-0.17,0.99,0.77,-0.16,0.77,0,0.87,-0.07,0.77,1,0.7,0.03,0.77,0,0.77,0.11,0.77,0,0.86,0.18,0.77,1
0.48,-0.14,1.43,0.49,-0.21,1.17,0.61,-0.17,1,0.8,-0.16,0.78,0,0.87,-0.07,0.77,1,0.72,0.02,0.77,0,0.77,0.11,0.77,0,0.85,0.18,0.77,1
0.5,-0.16,1.41,0.57,-0.18,1.11,0.7,-0.14,0.87,0.79,-0.15,0.78,0,0.87,-0.07,0.77,1,0.72,0.03,0.78,0,0.77,0.11,0.77,0,0.86,0.18,0.77,1
0.46,-0.15,1.42,0.7,-0.19,1.11,0.43,-0.18,0.95,0.7,-0.15,1.11,0,0.87,-0.07,0.77,1,0.7,0.03,0.77,0,0.76,0.11,0.77,0,0.86,0.18,0.77,1
0.43,-0.15,1.44,0.29,-0.24,1.21,0.49,-0.18,1.15,0.66,-0.11,1.18,0,0.87,-0.07,0.77,1,0.72,0.03,0.77,0,0.76,0.11,0.77,0,0.85,0.18,0.77,1
0.42,-0.14,1.44,0.36,-0.23,1.19,0.45,-0.17,1.16,0.69,-0.09,1.21,0,0.87,-0.07,0.77,1,0.72,0.03,0.77,0,0.75,0.11,0.77,0,0.85,0.18,0.77,1
0.42,-0.15,1.44,0.39,-0.23,1.18,0.41,-0.18,1.16,0.69,-0.09,1.2,0,0.87,-0.07,0.77,1,0.71,0.03,0.77,0,0.76,0.11,0.77,0,0.85,0.18,0.77,1
0.43,-0.15,1.43,0.38,-0.23,1.17,0.45,-0.18,1.16,0.67,-0.11,1.2,0,0.87,-0.07,0.77,1,0.7,0.03,0.77,0,0.76,0.11,0.77,0,0.85,0.18,0.77,1
0.44,-0.15,1.43,0.62,-0.2,1.15,0.51,-0.18,1.14,0.67,-0.13,1.2,0,0.87,-0.07,0.77,1,0.7,0.03,0.77,0,0.76,0.11,0.77,0,0.85,0.18,0.77,1
0.44,-0.15,1.43,0.44,-0.22,1.17,0.61,-0.17,1.13,0.69,-0.13,1.2,0,0.88,-0.07,0.77,1,0.7,0.03,0.77,0,0.76,0.11,0.77,0,0.85,0.18,0.77,1
